customer_id,join_date,region,preferred_store_id,acquisition_channel
C04698,2021-07-19,Chattogram,ST20,Walk-in
C04699,2022-10-30,Dhaka,ST19,Walk-in
C04700,2020-02-08,Khulna,ST06,Walk-in
C04701,2019-10-05,Sylhet,ST13,Referral
C04702,2021-01-12,Chattogram,ST05,Social Media
C04703,2024-06-06,Dhaka,ST01,Walk-in
C04704,2019-02-27,Rajshahi,ST05,Walk-in
C04705,2021-07-01,Barishal,ST02,Walk-in
C04706,2023-05-17,Chattogram,ST17,Referral
C04707,2023-08-25,Dhaka,ST16,Walk-in
C04708,2021-06-22,Dhaka,ST04,Walk-in
C04709,2018-08-26,Dhaka,ST12,Referral
C04710,2018-02-16,Rajshahi,ST05,Referral
C04711,2021-10-04,Barishal,ST12,Online
C04712,2024-06-23,Barishal,ST18,Walk-in
C04713,2018-03-24,Rajshahi,ST18,Walk-in
C04714,2025-02-04,Dhaka,ST17,Walk-in
C04715,2023-05-28,Barishal,ST05,Online
C04716,2018-01-24,Dhaka,ST04,Referral
C04717,2020-09-30,Dhaka,ST04,Walk-in
C04718,2019-10-06,,ST03,Referral
C04719,2025-08-03,Dhaka,ST13,Walk-in
C04720,2022-06-08,Khulna,ST14,Referral
C04721,2020-08-04,Barishal,ST18,Walk-in
C04722,2020-03-22,Rajshahi,ST02,Walk-in
C04723,2022-07-05,Rajshahi,ST06,Walk-in
C04724,2018-01-15,Chattogram,ST15,Online
C04725,2020-01-22,Dhaka,ST14,Walk-in
C04726,2019-04-28,Rajshahi,ST09,Walk-in
C04727,2022-12-16,Sylhet,ST04,Referral
C04728,2023-05-09,Khulna,ST10,Online
C04729,2021-09-25,Dhaka,ST04,Online
C04730,2019-02-13,Dhaka,ST11,Online
C04731,2020-12-18,Chattogram,ST19,Online
C04732,2024-09-27,Rajshahi,ST04,Online
C04733,2019-08-18,Rajshahi,ST03,Walk-in
C04734,2019-04-23,Barishal,ST15,Walk-in
C04735,2018-11-22,Dhaka,ST01,Walk-in
C04736,2024-07-12,Chattogram,ST20,Walk-in
C04737,2018-12-17,Dhaka,ST16,Walk-in
C04738,2022-08-26,,ST09,Walk-in
C04739,2025-12-27,Chattogram,ST08,Walk-in
C04740,2023-02-18,Sylhet,ST08,Referral
C04741,2021-04-18,Chattogram,ST08,Online
C04742,2019-08-27,Chattogram,ST17,Online
C04743,2018-01-06,Sylhet,ST16,Social Media
C04744,2019-03-31,Khulna,ST05,Walk-in
C04745,2025-08-14,Dhaka,ST04,Walk-in
C04746,2019-02-24,Dhaka,ST11,Walk-in
C04747,2018-02-28,Rajshahi,ST14,Online
C04748,2024-07-10,Rajshahi,ST15,Walk-in
C04749,2021-05-07,Khulna,ST07,Referral
C04750,2020-11-08,Dhaka,ST10,Walk-in
C04751,2023-09-27,Chattogram,ST03,Walk-in
C04752,2022-03-08,Khulna,ST10,Online
C04753,2025-04-24,Chattogram,ST14,Walk-in
C04754,2021-09-27,Chattogram,ST07,Online
C04755,2023-09-13,Barishal,ST07,Online
C04756,2025-01-10,Dhaka,ST10,Referral
C04757,2021-09-15,Rajshahi,ST18,Online
C04758,2020-04-10,Khulna,ST13,Walk-in
C04759,2025-10-16,Dhaka,ST19,Walk-in
C04760,2019-10-25,Rajshahi,ST02,Online
C04761,2018-04-25,Chattogram,ST17,Walk-in
C04762,2022-08-16,Khulna,ST01,Walk-in
C04763,2025-11-21,Khulna,ST07,Walk-in
C04764,2018-09-10,Khulna,ST09,Online
C04765,2024-10-16,Dhaka,ST05,Walk-in
C04766,2024-08-21,Rajshahi,ST20,Social Media
C04767,2025-06-05,Barishal,ST18,Walk-in
C04768,2021-05-15,Sylhet,ST12,Walk-in
C04769,2020-01-14,Sylhet,ST10,Walk-in
C04770,2022-02-04,Dhaka,ST16,Walk-in
C04771,2019-02-20,Khulna,ST15,Walk-in
C04772,2024-09-27,Dhaka,ST10,Online
C04773,2023-04-21,Dhaka,ST17,Walk-in
C04774,2021-11-12,Barishal,ST04,Walk-in
C04775,2022-02-15,Barishal,ST06,Walk-in
C04776,2023-09-11,Barishal,ST01,Walk-in
C04777,2022-03-08,Chattogram,ST03,Social Media
C04778,2024-09-18,Dhaka,ST04,Walk-in
C04779,2025-05-23,Chattogram,ST13,Referral
C04780,2025-08-05,Dhaka,ST18,Walk-in
C04781,2022-12-16,Khulna,ST12,Walk-in
C04782,2023-12-09,Sylhet,ST09,Referral
C04783,2020-06-27,Chattogram,ST06,Walk-in
C04784,2018-04-22,Dhaka,ST03,Referral
C04785,2021-03-14,,ST12,Walk-in
C04786,2024-12-20,Khulna,ST03,Walk-in
C04787,2019-01-25,Rajshahi,ST16,Social Media
C04788,2022-05-13,Dhaka,ST09,Walk-in
C04789,2019-07-16,Dhaka,ST08,Social Media
C04790,2021-06-07,Chattogram,ST01,Social Media
C04791,2019-02-23,Dhaka,ST05,Walk-in
C04792,2023-11-16,Barishal,ST01,Walk-in
C04793,2024-06-24,Sylhet,ST15,Referral
C04794,2024-01-24,Dhaka,ST10,Walk-in
C04795,2023-08-21,Rajshahi,ST16,Online
C04796,2019-11-18,Chattogram,ST12,Walk-in
C04797,2022-03-29,Dhaka,ST20,Walk-in
C04798,2018-11-02,Sylhet,ST16,Online
C04799,2020-12-29,,ST03,Online
C04800,2022-01-16,Chattogram,ST03,Online
C04801,2023-05-07,Khulna,ST18,Online
C04802,2018-10-10,Barishal,ST06,Walk-in
C04803,2024-07-01,Dhaka,ST16,Walk-in
C04804,2021-09-02,Sylhet,ST13,Walk-in
C04805,2025-01-17,Dhaka,ST15,Walk-in
C04806,2022-03-21,Sylhet,ST06,Walk-in
C04807,2022-05-17,,ST07,Online
C04808,2023-07-16,Sylhet,ST12,Walk-in
C04809,2024-07-22,,ST01,Walk-in
C04810,2019-04-06,Barishal,ST07,Online
C04811,2022-02-02,Khulna,ST11,Walk-in
C04812,2018-03-29,,ST05,Social Media
C04813,2021-10-17,,ST06,Walk-in
C04814,2024-07-03,Dhaka,ST20,Walk-in
C04815,2024-12-02,Rajshahi,ST06,Referral
C04816,2020-04-07,Dhaka,ST19,Online
C04817,2021-02-02,Dhaka,ST19,Referral
C04818,2022-05-30,Rajshahi,ST14,Walk-in
C04819,2021-03-02,Chattogram,ST04,Walk-in
C04820,2019-06-04,Chattogram,ST05,Online
C04821,2020-06-09,Chattogram,ST19,Walk-in
C04822,2021-03-25,Dhaka,ST01,Online
C04823,2022-02-23,Dhaka,ST11,Walk-in
C04824,2025-05-12,,ST12,Walk-in
C04825,2022-05-10,Sylhet,ST17,Walk-in
C04826,2021-02-04,Dhaka,ST18,Referral
C04827,2023-04-13,Chattogram,ST06,Walk-in
C04828,2024-03-07,,ST11,Social Media
C04829,2021-06-11,Sylhet,ST13,Walk-in
C04830,2021-11-29,Khulna,ST20,Walk-in
C04831,2019-09-29,Chattogram,ST12,Walk-in
C04832,2024-11-30,Chattogram,ST03,Online
C04833,2024-12-06,Sylhet,ST19,Referral
C04834,2019-05-26,Dhaka,ST11,Walk-in
C04835,2020-10-07,Dhaka,ST04,Walk-in
C04836,2020-03-05,Dhaka,ST04,Online
C04837,2025-05-18,Khulna,ST05,Walk-in
C04838,2018-07-10,Dhaka,ST15,Online
C04839,2019-08-29,Sylhet,ST19,Online
C04840,2020-07-08,Sylhet,ST09,Walk-in
C04841,2022-06-24,Chattogram,ST02,Online
C04842,2019-12-29,Khulna,ST18,Online
C04843,2022-04-16,Rajshahi,ST13,Walk-in
C04844,2023-12-22,Dhaka,ST12,Walk-in
C04845,2024-08-16,Rajshahi,ST02,Walk-in
C04846,2018-10-17,Chattogram,ST20,Referral
C04847,2019-02-10,Dhaka,ST02,Online
C04848,2018-10-05,Rajshahi,ST13,Walk-in
C04849,2025-04-11,Rajshahi,ST12,Walk-in
C04850,2023-03-20,Dhaka,ST11,Walk-in
C04851,2022-04-01,,ST12,Walk-in
C04852,2024-04-28,Sylhet,ST08,Walk-in
C04853,2022-09-08,Sylhet,ST12,Walk-in
C04854,2019-11-19,Dhaka,ST08,Walk-in
C04855,2022-01-29,Dhaka,ST10,Online
C04856,2023-08-16,Chattogram,ST14,Online
C04857,2018-04-16,Sylhet,ST15,Walk-in
C04858,2022-11-06,Chattogram,ST04,Online
C04859,2021-12-22,Rajshahi,ST20,Walk-in
C04860,2018-07-22,Dhaka,ST02,Walk-in
C04861,2020-02-09,Rajshahi,ST06,Social Media
C04862,2021-08-02,Khulna,ST07,Online
C04863,2020-09-27,Rajshahi,ST07,Walk-in
C04864,2020-04-26,Rajshahi,ST08,Walk-in
C04865,2023-03-11,Khulna,ST07,Online
C04866,2021-03-26,Dhaka,ST09,Walk-in
C04867,2021-12-24,Rajshahi,ST16,Social Media
C04868,2024-05-20,Barishal,ST17,Walk-in
C04869,2018-09-30,Sylhet,ST07,Walk-in
C04870,2020-11-16,Dhaka,ST06,Online
C04871,2018-08-02,Barishal,ST14,Online
C04872,2025-05-31,Dhaka,ST02,Walk-in
C04873,2019-06-27,Dhaka,ST09,Social Media
C04874,2024-07-22,Dhaka,ST05,Social Media
C04875,2019-07-12,Chattogram,ST13,Walk-in
C04876,2020-08-04,Chattogram,ST02,Walk-in
C04877,2022-11-12,Chattogram,ST17,Walk-in
C04878,2024-08-24,Barishal,ST06,Online
C04879,2019-06-04,Chattogram,ST11,Online
C04880,2019-09-15,Chattogram,ST12,Walk-in
C04881,2025-01-18,Khulna,ST10,Social Media
C04882,2020-07-29,Khulna,ST09,Walk-in
C04883,2019-09-05,Dhaka,ST06,Referral
C04884,2023-12-12,Dhaka,ST16,Referral
C04885,2018-09-24,Sylhet,ST11,Walk-in
C04886,2024-12-06,Khulna,ST05,Walk-in
C04887,2025-01-01,Sylhet,ST06,Walk-in
C04888,2024-11-06,Dhaka,ST09,Social Media
C04889,2020-05-12,Rajshahi,ST17,Walk-in
C04890,2018-11-30,Sylhet,ST20,Referral
C04891,2021-05-27,Sylhet,ST08,Walk-in
C04892,2020-09-03,Khulna,ST08,Walk-in
C04893,2025-09-01,Rajshahi,ST03,Social Media
C04894,2023-01-19,Sylhet,ST11,Walk-in
C04895,2025-07-20,Sylhet,ST05,Online
C04896,2024-01-02,Sylhet,ST17,Walk-in
C04897,2023-09-19,Chattogram,ST11,Walk-in
C04898,2018-11-23,,ST05,Walk-in
C04899,2018-07-21,Rajshahi,ST19,Walk-in
C04900,2018-05-16,Sylhet,ST17,Online
C04901,2022-09-29,Chattogram,ST07,Walk-in
C04902,2019-08-12,Dhaka,ST03,Walk-in
C04903,2025-11-28,Rajshahi,ST06,Walk-in
C04904,2019-01-23,Sylhet,ST08,Online
C04905,2025-07-27,Dhaka,ST09,Referral
C04906,2023-05-04,Chattogram,ST17,Online
C04907,2018-11-06,Dhaka,ST20,Social Media
C04908,2018-06-20,Barishal,ST15,Walk-in
C04909,2021-03-02,Khulna,ST17,Walk-in
C04910,2020-09-16,Sylhet,ST03,Online
C04911,2020-07-10,Chattogram,ST03,Walk-in
C04912,2022-03-24,Rajshahi,ST19,Online
C04913,2019-01-14,Chattogram,ST13,Referral
C04914,2019-01-14,Barishal,ST05,Walk-in
C04915,2023-07-22,Dhaka,ST16,Social Media
C04916,2025-12-01,Dhaka,ST04,Walk-in
C04917,2020-03-10,Sylhet,ST16,Online
C04918,2025-06-14,Dhaka,ST18,Walk-in
C04919,2020-10-04,Sylhet,ST10,Online
C04920,2020-09-07,Rajshahi,ST14,Walk-in
C04921,2018-09-21,Dhaka,ST15,Social Media
C04922,2021-05-21,Chattogram,ST18,Social Media
C04923,2021-12-25,,ST12,Online
C04924,2023-04-23,Khulna,ST06,Online
C04925,2019-04-07,Chattogram,ST05,Online
C04926,2019-07-05,Dhaka,ST08,Online
C04927,2021-06-15,Sylhet,ST02,Online
C04928,2018-07-23,Chattogram,ST14,Online
C04929,2019-02-23,Rajshahi,ST08,Referral
C04930,2023-01-11,Sylhet,ST15,Online
C04931,2025-08-17,Dhaka,ST02,Walk-in
C04932,2022-08-01,Rajshahi,ST07,Social Media
C04933,2019-02-28,Chattogram,ST08,Walk-in
C04934,2025-12-03,Dhaka,ST02,Walk-in
C04935,2022-03-04,Sylhet,ST17,Social Media
C04936,2023-09-25,Barishal,ST12,Walk-in
C04937,2019-07-30,Rajshahi,ST17,Walk-in
C04938,2022-08-17,Dhaka,ST17,Online
C04939,2018-08-11,Rajshahi,ST01,Referral
C04940,2023-01-02,Dhaka,ST18,Walk-in
C04941,2019-08-14,,ST02,Walk-in
C04942,2025-04-09,Chattogram,ST18,Walk-in
C04943,2018-06-09,Dhaka,ST14,Walk-in
C04944,2023-03-21,Dhaka,ST17,Walk-in
C04945,2019-02-12,Barishal,ST10,Walk-in
C04946,2023-06-30,Dhaka,ST04,Social Media
C04947,2021-12-11,Khulna,ST03,Online
C04948,2025-09-26,Sylhet,ST03,Referral
C04949,2023-03-19,Chattogram,ST17,Social Media
C04950,2020-12-22,Dhaka,ST11,Social Media
C04951,2018-09-13,Dhaka,ST05,Online
C04952,2022-10-06,Dhaka,ST03,Walk-in
C04953,2021-07-11,Sylhet,ST02,Referral
C04954,2018-06-03,Barishal,ST06,Online
C04955,2022-08-25,Khulna,ST15,Walk-in
C04956,2019-09-06,Dhaka,ST18,Walk-in
C04957,2019-11-15,Dhaka,ST13,Walk-in
C04958,2018-01-27,Dhaka,ST20,Walk-in
C04959,2020-12-22,Barishal,ST08,Referral
C04960,2019-09-30,,ST07,Walk-in
C04961,2018-07-29,Dhaka,ST14,Walk-in
C04962,2021-06-22,Sylhet,ST03,Walk-in
C04963,2019-10-05,Sylhet,ST19,Referral
C04964,2019-01-27,Dhaka,ST16,Walk-in
C04965,2021-09-24,Rajshahi,ST01,Walk-in
C04966,2018-07-04,Dhaka,ST04,Referral
C04967,2025-12-02,Dhaka,ST13,Referral
C04968,2021-10-07,,ST15,Online
C04969,2025-12-19,Chattogram,ST05,Online
C04970,2025-01-17,Barishal,ST15,Walk-in
C04971,2025-10-31,Chattogram,ST10,Social Media
C04972,2022-05-04,Rajshahi,ST14,Online
C04973,2021-05-20,Dhaka,ST09,Online
C04974,2023-10-04,Rajshahi,ST10,Walk-in
C04975,2018-08-24,Barishal,ST08,Online
C04976,2024-09-19,Chattogram,ST04,Walk-in
C04977,2020-08-02,Barishal,ST04,Walk-in
C04978,2018-01-22,Sylhet,ST04,Online
C04979,2019-11-26,Rajshahi,ST17,Referral
C04980,2019-12-09,Dhaka,ST09,Walk-in
C04981,2018-02-11,Sylhet,ST08,Referral
C04982,2023-05-07,Chattogram,ST18,Walk-in
C04983,2018-10-06,Barishal,ST18,Online
C04984,2024-10-08,Khulna,ST05,Walk-in
C04985,2021-08-16,Chattogram,ST08,Walk-in
C04986,2023-09-29,Barishal,ST09,Referral
C04987,2020-09-18,Khulna,ST17,Walk-in
C04988,2019-01-21,,ST14,Social Media
C04989,2019-06-11,Dhaka,ST11,Walk-in
C04990,2023-03-01,Dhaka,ST05,Online
C04991,2023-09-23,Dhaka,ST08,Walk-in
C04992,2020-02-21,Dhaka,ST01,Online
C04993,2020-11-08,,ST15,Social Media
C04994,2025-07-22,Dhaka,ST19,Online
C04995,2024-10-23,Rajshahi,ST16,Walk-in
C04996,2021-04-21,Sylhet,ST07,Referral
C04997,2019-12-05,Sylhet,ST10,Online
C04998,2020-05-29,Dhaka,ST20,Walk-in
C04999,2022-04-22,Sylhet,ST09,Online
C05000,2022-07-14,Sylhet,ST17,Online
C05001,2019-06-22,Sylhet,ST12,Referral
C05002,2018-07-12,Dhaka,ST10,Walk-in
C05003,2021-12-17,Rajshahi,ST12,Walk-in
C05004,2024-05-17,Dhaka,ST05,Social Media
C05005,2019-03-22,,ST09,Online
C05006,2021-04-07,Chattogram,ST07,Online
C05007,2019-04-17,Dhaka,ST16,Social Media
C05008,2019-12-09,Khulna,ST13,Walk-in
C05009,2022-11-23,Dhaka,ST08,Walk-in
C05010,2020-04-15,Barishal,ST17,Referral
C05011,2020-02-10,Khulna,ST10,Online
C05012,2025-12-17,Chattogram,ST20,Social Media
C05013,2019-05-19,Dhaka,ST13,Online
C05014,2019-07-07,Dhaka,ST18,Walk-in
C05015,2025-06-07,,ST20,Walk-in
C05016,2022-05-26,Sylhet,ST07,Walk-in
C05017,2018-05-06,Dhaka,ST06,Social Media
C05018,2021-05-25,,ST17,Walk-in
C05019,2022-07-09,Dhaka,ST05,Online
C05020,2020-01-10,Sylhet,ST16,Walk-in
C05021,2022-05-20,Chattogram,ST04,Walk-in
C05022,2023-03-09,Dhaka,ST18,Walk-in
C05023,2020-01-02,,ST14,Online
C05024,2024-06-30,Dhaka,ST11,Walk-in
C05025,2021-08-15,Chattogram,ST09,Social Media
C05026,2025-09-14,Sylhet,ST13,Social Media
C05027,2018-09-14,Barishal,ST08,Walk-in
C05028,2020-08-04,Chattogram,ST08,Referral
C05029,2023-10-08,Khulna,ST05,Walk-in
C05030,2025-02-26,Chattogram,ST04,Walk-in
C05031,2019-10-10,Khulna,ST18,Walk-in
C05032,2025-11-02,Dhaka,ST15,Referral
C05033,2019-07-19,Rajshahi,ST09,Online
C05034,2021-04-30,Dhaka,ST17,Walk-in
C05035,2020-07-08,Barishal,ST13,Online
C05036,2021-05-24,Barishal,ST12,Online
C05037,2025-03-19,Chattogram,ST03,Online
C05038,2023-11-10,Chattogram,ST11,Online
C05039,2024-05-14,Sylhet,ST03,Referral
C05040,2020-01-12,Dhaka,ST14,Online
C05041,2025-07-27,Rajshahi,ST02,Walk-in
C05042,2021-06-25,Rajshahi,ST11,Referral
C05043,2023-03-19,Chattogram,ST08,Walk-in
C05044,2023-07-31,Dhaka,ST03,Online
C05045,2023-04-20,Khulna,ST10,Online
C05046,2022-10-24,,ST05,Walk-in
C05047,2021-11-02,Sylhet,ST05,Walk-in
C05048,2023-03-07,Dhaka,ST18,Online
C05049,2025-03-28,Dhaka,ST07,Referral
C05050,2021-02-12,Dhaka,ST09,Referral
C05051,2022-01-31,Chattogram,ST01,Online
C05052,2019-06-10,,ST07,Walk-in
C05053,2020-11-02,Chattogram,ST08,Walk-in
C05054,2024-03-04,Rajshahi,ST15,Referral
C05055,2023-02-13,Rajshahi,ST03,Walk-in
C05056,2019-09-09,Dhaka,ST19,Online
C05057,2022-05-14,Dhaka,ST03,Walk-in
C05058,2024-06-28,Sylhet,ST14,Walk-in
C05059,2018-12-29,Sylhet,ST01,Online
C05060,2018-06-30,Sylhet,ST17,Online
C05061,2021-02-20,Dhaka,ST14,Online
C05062,2023-04-02,Khulna,ST17,Walk-in
C05063,2020-07-03,Dhaka,ST19,Referral
C05064,2024-07-25,Sylhet,ST17,Walk-in
C05065,2024-10-08,Dhaka,ST13,Referral
C05066,2022-04-04,Sylhet,ST17,Online
C05067,2021-01-11,Chattogram,ST02,Walk-in
C05068,2018-05-02,Rajshahi,ST13,Online
C05069,2024-07-26,Dhaka,ST20,Online
C05070,2025-02-27,,ST08,Online
C05071,2021-07-15,Dhaka,ST20,Online
C05072,2022-02-17,,ST11,Walk-in
C05073,2024-01-10,Dhaka,ST10,Social Media
C05074,2023-07-24,Dhaka,ST07,Walk-in
C05075,2019-01-31,Rajshahi,ST03,Walk-in
C05076,2023-05-18,Dhaka,ST18,Referral
C05077,2025-05-23,,ST15,Walk-in
C05078,2024-01-02,Khulna,ST09,Social Media
C05079,2021-11-04,Khulna,ST20,Walk-in
C05080,2022-03-08,Khulna,ST04,Walk-in
C05081,2020-01-29,Dhaka,ST16,Walk-in
C05082,2023-04-14,Chattogram,ST10,Walk-in
C05083,2019-12-07,Rajshahi,ST13,Walk-in
C05084,2020-09-25,Dhaka,ST01,Walk-in
C05085,2020-02-14,Rajshahi,ST13,Walk-in
C05086,2020-09-06,Dhaka,ST14,Walk-in
C05087,2020-12-06,Khulna,ST20,Walk-in
C05088,2018-08-31,Sylhet,ST07,Walk-in
C05089,2023-09-27,Chattogram,ST02,Walk-in
C05090,2021-07-11,Chattogram,ST02,Walk-in
C05091,2025-08-04,Dhaka,ST03,Walk-in
C05092,2019-06-13,Dhaka,ST06,Walk-in
C05093,2023-05-08,Rajshahi,ST17,Walk-in
C05094,2019-06-08,Chattogram,ST04,Walk-in
C05095,2022-05-17,,ST03,Social Media
C05096,2021-12-04,Dhaka,ST01,Walk-in
C05097,2021-08-02,Rajshahi,ST08,Walk-in
C05098,2023-03-27,Chattogram,ST13,Online
C05099,2024-08-15,Dhaka,ST06,Walk-in
C05100,2020-07-13,Barishal,ST10,Walk-in
C05101,2024-10-16,Chattogram,ST05,Referral
C05102,2019-06-24,Chattogram,ST17,Online
C05103,2020-05-05,Barishal,ST01,Social Media
C05104,2020-06-26,Chattogram,ST05,Social Media
C05105,2025-08-15,Barishal,ST12,Online
C05106,2018-12-13,Rajshahi,ST17,Online
C05107,2021-02-27,Sylhet,ST09,Walk-in
C05108,2021-05-24,Dhaka,ST02,Referral
C05109,2024-05-25,Dhaka,ST12,Online
C05110,2021-11-19,Chattogram,ST06,Walk-in
C05111,2025-09-24,Dhaka,ST07,Walk-in
C05112,2023-12-02,Dhaka,ST19,Online
C05113,2023-08-17,Sylhet,ST19,Online
C05114,2024-01-08,,ST06,Referral
C05115,2019-04-17,Dhaka,ST12,Walk-in
C05116,2021-08-04,Rajshahi,ST11,Referral
C05117,2022-09-08,Barishal,ST20,Walk-in
C05118,2019-09-01,Rajshahi,ST19,Online
C05119,2018-12-13,Rajshahi,ST08,Walk-in
C05120,2019-02-01,Rajshahi,ST01,Walk-in
C05121,2024-04-23,Dhaka,ST01,Walk-in
C05122,2023-04-03,Chattogram,ST01,Walk-in
C05123,2020-04-01,Barishal,ST16,Walk-in
C05124,2023-11-23,Sylhet,ST15,Referral
C05125,2023-07-24,Rajshahi,ST17,Walk-in
C05126,2024-07-12,Barishal,ST03,Online
C05127,2025-04-11,Dhaka,ST02,Online
C05128,2025-01-20,Dhaka,ST04,Walk-in
C05129,2019-06-13,Sylhet,ST13,Referral
C05130,2024-02-25,Dhaka,ST01,Referral
C05131,2021-02-21,Sylhet,ST14,Referral
C05132,2021-03-23,Khulna,ST18,Referral
C05133,2023-03-05,Sylhet,ST03,Online
C05134,2022-10-25,Dhaka,ST15,Social Media
C05135,2021-05-10,Rajshahi,ST12,Walk-in
C05136,2025-12-28,Dhaka,ST19,Walk-in
C05137,2019-05-26,Khulna,ST05,Online
C05138,2018-10-10,,ST05,Walk-in
C05139,2018-03-26,Khulna,ST01,Online
C05140,2024-07-05,Chattogram,ST15,Walk-in
C05141,2021-04-02,,ST18,Walk-in
C05142,2021-07-01,Chattogram,ST01,Referral
C05143,2023-03-11,Dhaka,ST10,Walk-in
C05144,2021-06-25,Chattogram,ST15,Walk-in
C05145,2022-08-04,Khulna,ST16,Online
C05146,2018-06-20,Khulna,ST19,Referral
C05147,2019-04-02,Dhaka,ST15,Referral
C05148,2025-06-14,Rajshahi,ST19,Walk-in
C05149,2021-08-09,Khulna,ST20,Referral
C05150,2019-05-04,Khulna,ST19,Online
C05151,2020-12-14,Chattogram,ST09,Referral
C05152,2020-09-04,Dhaka,ST09,Walk-in
C05153,2020-03-11,Barishal,ST09,Walk-in
C05154,2020-05-07,Chattogram,ST20,Online
C05155,2023-10-31,Chattogram,ST06,Online
C05156,2018-11-08,Rajshahi,ST16,Walk-in
C05157,2020-06-23,Dhaka,ST13,Online
C05158,2021-09-28,Khulna,ST02,Online
C05159,2022-04-27,Dhaka,ST10,Walk-in
C05160,2025-01-15,Rajshahi,ST04,Online
C05161,2025-05-19,Barishal,ST15,Walk-in
C05162,2020-05-18,,ST09,Referral
C05163,2022-04-24,Barishal,ST08,Online
C05164,2018-03-07,Khulna,ST02,Online
C05165,2022-12-07,Dhaka,ST03,Social Media
C05166,2019-03-23,Barishal,ST16,Online
C05167,2018-08-02,Barishal,ST18,Walk-in
C05168,2023-05-16,Chattogram,ST06,Online
C05169,2019-06-05,Chattogram,ST17,Social Media
C05170,2021-10-25,Dhaka,ST12,Walk-in
C05171,2018-10-22,Sylhet,ST08,Online
C05172,2023-12-18,,ST10,Walk-in
C05173,2024-02-12,Chattogram,ST14,Referral
C05174,2022-08-06,Chattogram,ST19,Online
C05175,2024-09-06,Sylhet,ST10,Social Media
C05176,2021-06-29,Dhaka,ST07,Online
C05177,2019-06-29,Barishal,ST16,Walk-in
C05178,2019-03-18,Dhaka,ST11,Online
C05179,2019-10-03,Dhaka,ST08,Social Media
C05180,2019-08-08,Dhaka,ST10,Walk-in
C05181,2020-08-01,,ST11,Walk-in
C05182,2019-09-18,Khulna,ST03,Online
C05183,2022-09-22,Dhaka,ST02,Online
C05184,2019-03-10,Dhaka,ST14,Walk-in
C05185,2022-12-21,Chattogram,ST04,Walk-in
C05186,2020-09-02,Dhaka,ST11,Walk-in
C05187,2023-06-29,Rajshahi,ST16,Online
C05188,2022-02-06,Dhaka,ST05,Walk-in
C05189,2025-03-28,Chattogram,ST08,Walk-in
C05190,2021-07-08,Chattogram,ST20,Referral
C05191,2020-05-11,Chattogram,ST01,Walk-in
C05192,2022-09-17,Chattogram,ST16,Online
C05193,2023-04-08,Dhaka,ST04,Walk-in
C05194,2021-07-06,Dhaka,ST19,Walk-in
C05195,2022-06-23,Dhaka,ST09,Online
C05196,2021-10-06,,ST01,Online
C05197,2020-06-12,Barishal,ST15,Social Media
C05198,2020-07-04,Dhaka,ST03,Walk-in
C05199,2025-04-03,Dhaka,ST08,Walk-in
C05200,2023-05-26,Dhaka,ST11,Walk-in
C05201,2018-10-06,Rajshahi,ST15,Online
C05202,2025-09-10,Barishal,ST09,Walk-in
C05203,2023-09-11,Rajshahi,ST18,Referral
C05204,2018-05-27,Sylhet,ST10,Referral
C05205,2023-10-27,Khulna,ST07,Walk-in
C05206,2022-09-18,Chattogram,ST07,Walk-in
C05207,2025-04-26,Khulna,ST17,Walk-in
C05208,2021-11-29,Rajshahi,ST14,Online
C05209,2022-02-23,Dhaka,ST03,Online
C05210,2020-07-07,Chattogram,ST16,Referral
C05211,2020-07-28,Dhaka,ST09,Online
C05212,2022-12-10,Dhaka,ST07,Walk-in
C05213,2024-08-14,Khulna,ST02,Walk-in
C05214,2025-02-13,Dhaka,ST20,Walk-in
C05215,2024-02-29,Rajshahi,ST02,Social Media
C05216,2022-11-16,Barishal,ST20,Referral
C05217,2021-12-31,Chattogram,ST02,Referral
C05218,2020-09-18,Chattogram,ST11,Referral
C05219,2024-02-21,Sylhet,ST03,Walk-in
C05220,2020-07-17,Khulna,ST10,Online
C05221,2020-02-22,Dhaka,ST17,Online
C05222,2024-12-09,Dhaka,ST12,Walk-in
C05223,2022-09-18,Sylhet,ST11,Walk-in
C05224,2020-10-31,Barishal,ST03,Online
C05225,2024-12-01,Dhaka,ST19,Referral
C05226,2025-09-12,Chattogram,ST08,Walk-in
C05227,2020-07-17,Barishal,ST11,Referral
C05228,2022-03-03,Dhaka,ST18,Social Media
C05229,2021-11-12,Dhaka,ST13,Social Media
C05230,2023-08-11,Sylhet,ST15,Walk-in
C05231,2025-08-09,Dhaka,ST04,Walk-in
C05232,2022-05-21,Dhaka,ST10,Online
C05233,2024-05-19,Sylhet,ST11,Walk-in
C05234,2022-10-06,Sylhet,ST04,Walk-in
C05235,2025-02-03,Chattogram,ST08,Referral
C05236,2021-03-27,Chattogram,ST17,Walk-in
C05237,2021-01-29,Sylhet,ST19,Walk-in
C05238,2021-05-18,Sylhet,ST17,Social Media
C05239,2025-12-19,Khulna,ST19,Walk-in
C05240,2022-11-21,Rajshahi,ST20,Social Media
C05241,2019-03-22,Sylhet,ST04,Walk-in
C05242,2018-04-30,Khulna,ST18,Walk-in
C05243,2022-02-23,Khulna,ST13,Walk-in
C05244,2024-06-10,Dhaka,ST18,Walk-in
C05245,2021-10-31,Barishal,ST13,Walk-in
